path,slab,tile,z0,y0,x0,win_lo_z,win_lo_y,win_lo_x,win_hi_z,win_hi_y,win_hi_x,clamped,n_vox,n_pred,n_lab,n_pred_and_lab,n_pred_near_lab,coverage_strict,coverage_near4,reverse_strict,status
z10752/tile_y1344_x2688.npz,z10752,tile_y1344_x2688,10752,1344,2688,10816,1536,2880,10944,1664,3008,0,2097152,1327104,0,0,0,0.0,0.0,,ok
z10752/tile_y1344_x448.npz,z10752,tile_y1344_x448,10752,1344,448,10816,1536,640,10944,1664,768,0,2097152,160627,156335,156335,157448,0.97328,0.980209,1.0,ok
z10752/tile_y1344_x896.npz,z10752,tile_y1344_x896,10752,1344,896,10816,1536,1088,10944,1664,1216,0,2097152,499180,495580,495580,497843,0.992788,0.997322,1.0,ok
z10752/tile_y1792_x1344.npz,z10752,tile_y1792_x1344,10752,1792,1344,10816,1984,1536,10944,2112,1664,0,2097152,446084,444555,444555,445833,0.996572,0.999437,1.0,ok
z10752/tile_y1792_x1792.npz,z10752,tile_y1792_x1792,10752,1792,1792,10816,1984,1984,10944,2112,2112,0,2097152,700084,695260,695260,698103,0.993109,0.99717,1.0,ok
z10752/tile_y1792_x2240.npz,z10752,tile_y1792_x2240,10752,1792,2240,10816,1984,2432,10944,2112,2560,0,2097152,761792,759757,759757,761553,0.997329,0.999686,1.0,ok
z10752/tile_y1792_x2688.npz,z10752,tile_y1792_x2688,10752,1792,2688,10816,1984,2880,10944,2112,3008,0,2097152,1466807,0,0,0,0.0,0.0,,ok
z10752/tile_y1792_x448.npz,z10752,tile_y1792_x448,10752,1792,448,10816,1984,640,10944,2112,768,0,2097152,1523472,0,0,0,0.0,0.0,,ok
z10752/tile_y1792_x896.npz,z10752,tile_y1792_x896,10752,1792,896,10816,1984,1088,10944,2112,1216,0,2097152,190435,88333,88333,89442,0.463849,0.469672,1.0,ok
z10752/tile_y2240_x1344.npz,z10752,tile_y2240_x1344,10752,2240,1344,10816,2432,1536,10944,2560,1664,0,2097152,1464588,0,0,0,0.0,0.0,,ok
z10752/tile_y2240_x1792.npz,z10752,tile_y2240_x1792,10752,2240,1792,10816,2432,1984,10944,2560,2112,0,2097152,935557,0,0,0,0.0,0.0,,ok
z10752/tile_y2240_x2240.npz,z10752,tile_y2240_x2240,10752,2240,2240,10816,2432,2432,10944,2560,2560,0,2097152,923906,0,0,0,0.0,0.0,,ok
z10752/tile_y2240_x896.npz,z10752,tile_y2240_x896,10752,2240,896,10816,2432,1088,10944,2560,1216,0,2097152,524288,0,0,0,0.0,0.0,,ok
z10752/tile_y448_x1344.npz,z10752,tile_y448_x1344,10752,448,1344,10816,640,1536,10944,768,1664,0,2097152,714355,711262,711262,713984,0.99567,0.999481,1.0,ok
z10752/tile_y448_x1792.npz,z10752,tile_y448_x1792,10752,448,1792,10816,640,1984,10944,768,2112,0,2097152,381588,375178,375178,377440,0.983202,0.98913,1.0,ok
z10752/tile_y448_x2240.npz,z10752,tile_y448_x2240,10752,448,2240,10816,640,2432,10944,768,2560,0,2097152,409807,1550,1550,1687,0.003782,0.004117,1.0,ok
z10752/tile_y448_x2688.npz,z10752,tile_y448_x2688,10752,448,2688,10816,640,2880,10944,768,3008,0,2097152,0,0,0,0,,,,ok
z10752/tile_y448_x896.npz,z10752,tile_y448_x896,10752,448,896,10816,640,1088,10944,768,1216,0,2097152,248879,187793,187793,195057,0.754555,0.783742,1.0,ok
z10752/tile_y896_x1344.npz,z10752,tile_y896_x1344,10752,896,1344,10816,1088,1536,10944,1216,1664,0,2097152,556861,554782,554782,556658,0.996267,0.999635,1.0,ok
z10752/tile_y896_x1792.npz,z10752,tile_y896_x1792,10752,896,1792,10816,1088,1984,10944,1216,2112,0,2097152,590318,586721,586721,589242,0.993907,0.998177,1.0,ok
z10752/tile_y896_x2240.npz,z10752,tile_y896_x2240,10752,896,2240,10816,1088,2432,10944,1216,2560,0,2097152,661729,657357,657357,660200,0.993393,0.997689,1.0,ok
z10752/tile_y896_x2688.npz,z10752,tile_y896_x2688,10752,896,2688,10816,1088,2880,10944,1216,3008,0,2097152,1279497,0,0,0,0.0,0.0,,ok
z10752/tile_y896_x448.npz,z10752,tile_y896_x448,10752,896,448,10816,1088,640,10944,1216,768,0,2097152,1210624,0,0,0,0.0,0.0,,ok
z10752/tile_y896_x896.npz,z10752,tile_y896_x896,10752,896,896,10816,1088,1088,10944,1216,1216,0,2097152,565744,560941,560941,564029,0.99151,0.996969,1.0,ok
z10976/tile_y1344_x0.npz,z10976,tile_y1344_x0,10976,1344,0,11040,1536,192,11168,1664,320,0,2097152,1634075,0,0,0,0.0,0.0,,ok
z10976/tile_y1344_x1344.npz,z10976,tile_y1344_x1344,10976,1344,1344,11040,1536,1536,11168,1664,1664,0,2097152,1432063,0,0,0,0.0,0.0,,ok
z10976/tile_y1344_x1792.npz,z10976,tile_y1344_x1792,10976,1344,1792,11040,1536,1984,11168,1664,2112,0,2097152,802026,356,356,363,0.000444,0.000453,1.0,ok
z10976/tile_y1344_x2240.npz,z10976,tile_y1344_x2240,10976,1344,2240,11040,1536,2432,11168,1664,2560,0,2097152,418244,29339,29339,29377,0.070148,0.070239,1.0,ok
z10976/tile_y1344_x2688.npz,z10976,tile_y1344_x2688,10976,1344,2688,11040,1536,2880,11168,1664,3008,0,2097152,1104609,0,0,0,0.0,0.0,,ok
z10976/tile_y1344_x448.npz,z10976,tile_y1344_x448,10976,1344,448,11040,1536,640,11168,1664,768,0,2097152,933888,0,0,0,0.0,0.0,,ok
z10976/tile_y1344_x896.npz,z10976,tile_y1344_x896,10976,1344,896,11040,1536,1088,11168,1664,1216,0,2097152,902911,7117,7117,7148,0.007882,0.007917,1.0,ok
z10976/tile_y1792_x0.npz,z10976,tile_y1792_x0,10976,1792,0,11040,1984,192,11168,2112,320,0,2097152,1579136,0,0,0,0.0,0.0,,ok
z10976/tile_y1792_x1792.npz,z10976,tile_y1792_x1792,10976,1792,1792,11040,1984,1984,11168,2112,2112,0,2097152,2017471,0,0,0,0.0,0.0,,ok
z10976/tile_y1792_x2240.npz,z10976,tile_y1792_x2240,10976,1792,2240,11040,1984,2432,11168,2112,2560,0,2097152,1700608,0,0,0,0.0,0.0,,ok
z10976/tile_y1792_x2688.npz,z10976,tile_y1792_x2688,10976,1792,2688,11040,1984,2880,11168,2112,3008,0,2097152,1213440,0,0,0,0.0,0.0,,ok
z10976/tile_y2240_x2688.npz,z10976,tile_y2240_x2688,10976,2240,2688,11040,2432,2880,11168,2560,3008,0,2097152,262144,0,0,0,0.0,0.0,,ok
z10976/tile_y448_x1344.npz,z10976,tile_y448_x1344,10976,448,1344,11040,640,1536,11168,768,1664,0,2097152,551485,546689,546689,549986,0.991303,0.997282,1.0,ok
z10976/tile_y448_x1792.npz,z10976,tile_y448_x1792,10976,448,1792,11040,640,1984,11168,768,2112,0,2097152,542996,535764,535764,540750,0.986681,0.995864,1.0,ok
z10976/tile_y448_x2240.npz,z10976,tile_y448_x2240,10976,448,2240,11040,640,2432,11168,768,2560,0,2097152,55161,23962,23962,24001,0.434401,0.435108,1.0,ok
z10976/tile_y448_x896.npz,z10976,tile_y448_x896,10976,448,896,11040,640,1088,11168,768,1216,0,2097152,465917,0,0,0,0.0,0.0,,ok
z10976/tile_y896_x1344.npz,z10976,tile_y896_x1344,10976,896,1344,11040,1088,1536,11168,1216,1664,0,2097152,253302,251203,251203,253135,0.991713,0.999341,1.0,ok
z10976/tile_y896_x1792.npz,z10976,tile_y896_x1792,10976,896,1792,11040,1088,1984,11168,1216,2112,0,2097152,441495,436672,436672,439898,0.989076,0.996383,1.0,ok
z10976/tile_y896_x2240.npz,z10976,tile_y896_x2240,10976,896,2240,11040,1088,2432,11168,1216,2560,0,2097152,690298,686158,686158,689296,0.994003,0.998548,1.0,ok
z10976/tile_y896_x2688.npz,z10976,tile_y896_x2688,10976,896,2688,11040,1088,2880,11168,1216,3008,0,2097152,0,0,0,0,,,,ok
z10976/tile_y896_x896.npz,z10976,tile_y896_x896,10976,896,896,11040,1088,1088,11168,1216,1216,0,2097152,27053,0,0,0,0.0,0.0,,ok
z1120/tile_y1344_x1344.npz,z1120,tile_y1344_x1344,1120,1344,1344,1184,1536,1536,1312,1664,1664,0,2097152,590103,587690,587690,589928,0.995911,0.999703,1.0,ok
z1120/tile_y1344_x1792.npz,z1120,tile_y1344_x1792,1120,1344,1792,1184,1536,1984,1312,1664,2112,0,2097152,591026,589091,589091,590789,0.996726,0.999599,1.0,ok
z1120/tile_y1344_x2240.npz,z1120,tile_y1344_x2240,1120,1344,2240,1184,1536,2432,1312,1664,2560,0,2097152,625341,623694,623694,625277,0.997366,0.999898,1.0,ok
z1120/tile_y1344_x448.npz,z1120,tile_y1344_x448,1120,1344,448,1184,1536,640,1312,1664,768,0,2097152,533041,531127,531127,532851,0.996409,0.999644,1.0,ok
z1120/tile_y1344_x896.npz,z1120,tile_y1344_x896,1120,1344,896,1184,1536,1088,1312,1664,1216,0,2097152,431152,428649,428649,430572,0.994195,0.998655,1.0,ok
z1120/tile_y1792_x0.npz,z1120,tile_y1792_x0,1120,1792,0,1184,1984,192,1312,2112,320,0,2097152,974068,0,0,0,0.0,0.0,,ok
z1120/tile_y1792_x1344.npz,z1120,tile_y1792_x1344,1120,1792,1344,1184,1984,1536,1312,2112,1664,0,2097152,654766,652339,652339,654283,0.996293,0.999262,1.0,ok
z1120/tile_y1792_x1792.npz,z1120,tile_y1792_x1792,1120,1792,1792,1184,1984,1984,1312,2112,2112,0,2097152,676935,675133,675133,676858,0.997338,0.999886,1.0,ok
z1120/tile_y1792_x2240.npz,z1120,tile_y1792_x2240,1120,1792,2240,1184,1984,2432,1312,2112,2560,0,2097152,557030,556182,556182,556867,0.998478,0.999707,1.0,ok
z1120/tile_y1792_x448.npz,z1120,tile_y1792_x448,1120,1792,448,1184,1984,640,1312,2112,768,0,2097152,526546,524935,524935,525854,0.99694,0.998686,1.0,ok
z1120/tile_y1792_x896.npz,z1120,tile_y1792_x896,1120,1792,896,1184,1984,1088,1312,2112,1216,0,2097152,506383,503113,503113,505600,0.993542,0.998454,1.0,ok
z1120/tile_y2240_x1344.npz,z1120,tile_y2240_x1344,1120,2240,1344,1184,2432,1536,1312,2560,1664,0,2097152,537461,536241,536241,537303,0.99773,0.999706,1.0,ok
z1120/tile_y2240_x1792.npz,z1120,tile_y2240_x1792,1120,2240,1792,1184,2432,1984,1312,2560,2112,0,2097152,533099,532329,532329,533052,0.998556,0.999912,1.0,ok
z1120/tile_y2240_x2240.npz,z1120,tile_y2240_x2240,1120,2240,2240,1184,2432,2432,1312,2560,2560,0,2097152,1206809,0,0,0,0.0,0.0,,ok
z1120/tile_y2240_x448.npz,z1120,tile_y2240_x448,1120,2240,448,1184,2432,640,1312,2560,768,0,2097152,1138043,0,0,0,0.0,0.0,,ok
z1120/tile_y2240_x896.npz,z1120,tile_y2240_x896,1120,2240,896,1184,2432,1088,1312,2560,1216,0,2097152,377827,368959,368959,374123,0.976529,0.990197,1.0,ok
z1120/tile_y896_x1344.npz,z1120,tile_y896_x1344,1120,896,1344,1184,1088,1536,1312,1216,1664,0,2097152,501466,497779,497779,499167,0.992648,0.995415,1.0,ok
z1120/tile_y896_x1792.npz,z1120,tile_y896_x1792,1120,896,1792,1184,1088,1984,1312,1216,2112,0,2097152,228666,131706,131706,132189,0.575975,0.578088,1.0,ok
z1120/tile_y896_x2240.npz,z1120,tile_y896_x2240,1120,896,2240,1184,1088,2432,1312,1216,2560,0,2097152,263810,6427,6427,6466,0.024362,0.02451,1.0,ok
z1120/tile_y896_x448.npz,z1120,tile_y896_x448,1120,896,448,1184,1088,640,1312,1216,768,0,2097152,1142141,0,0,0,0.0,0.0,,ok
z1120/tile_y896_x896.npz,z1120,tile_y896_x896,1120,896,896,1184,1088,1088,1312,1216,1216,0,2097152,680453,678172,678172,679989,0.996648,0.999318,1.0,ok
z11200/tile_y1344_x0.npz,z11200,tile_y1344_x0,11200,1344,0,11264,1536,192,11392,1664,320,0,2097152,414291,763,763,904,0.001842,0.002182,1.0,ok
z11200/tile_y1344_x1344.npz,z11200,tile_y1344_x1344,11200,1344,1344,11264,1536,1536,11392,1664,1664,0,2097152,119886,80111,80111,108145,0.668226,0.902065,1.0,ok
z11200/tile_y1344_x1792.npz,z11200,tile_y1344_x1792,11200,1344,1792,11264,1536,1984,11392,1664,2112,0,2097152,136444,122937,122937,125380,0.901007,0.918912,1.0,ok
z11200/tile_y1344_x2240.npz,z11200,tile_y1344_x2240,11200,1344,2240,11264,1536,2432,11392,1664,2560,0,2097152,59239,49715,49715,56095,0.839228,0.946927,1.0,ok
z11200/tile_y1344_x2688.npz,z11200,tile_y1344_x2688,11200,1344,2688,11264,1536,2880,11392,1664,3008,0,2097152,597120,0,0,0,0.0,0.0,,ok
z11200/tile_y1344_x3136.npz,z11200,tile_y1344_x3136,11200,1344,3136,11264,1536,3328,11392,1664,3456,0,2097152,0,0,0,0,,,,ok
z11200/tile_y1344_x3584.npz,z11200,tile_y1344_x3584,11200,1344,3584,11264,1536,3776,11392,1664,3797,1,344064,86016,0,0,0,0.0,0.0,,ok
z11200/tile_y1344_x448.npz,z11200,tile_y1344_x448,11200,1344,448,11264,1536,640,11392,1664,768,0,2097152,492288,461608,461608,489710,0.937679,0.994763,1.0,ok
z11200/tile_y1344_x896.npz,z11200,tile_y1344_x896,11200,1344,896,11264,1536,1088,11392,1664,1216,0,2097152,222951,174302,174302,217695,0.781795,0.976425,1.0,ok
z11200/tile_y1792_x0.npz,z11200,tile_y1792_x0,11200,1792,0,11264,1984,192,11392,2112,320,0,2097152,619165,1222,1222,1253,0.001974,0.002024,1.0,ok
z11200/tile_y448_x1344.npz,z11200,tile_y448_x1344,11200,448,1344,11264,640,1536,11392,768,1664,0,2097152,131430,38230,38230,38246,0.290877,0.290999,1.0,ok
z11200/tile_y448_x1792.npz,z11200,tile_y448_x1792,11200,448,1792,11264,640,1984,11392,768,2112,0,2097152,137301,90497,90497,91789,0.659114,0.668524,1.0,ok
z11200/tile_y448_x2240.npz,z11200,tile_y448_x2240,11200,448,2240,11264,640,2432,11392,768,2560,0,2097152,160350,44294,44294,45110,0.276233,0.281322,1.0,ok
z11200/tile_y896_x1344.npz,z11200,tile_y896_x1344,11200,896,1344,11264,1088,1536,11392,1216,1664,0,2097152,51950,49123,49123,50725,0.945582,0.97642,1.0,ok
z11200/tile_y896_x1792.npz,z11200,tile_y896_x1792,11200,896,1792,11264,1088,1984,11392,1216,2112,0,2097152,157904,128725,128725,140466,0.815211,0.889566,1.0,ok
z11200/tile_y896_x2240.npz,z11200,tile_y896_x2240,11200,896,2240,11264,1088,2432,11392,1216,2560,0,2097152,54158,48323,48323,50818,0.89226,0.938329,1.0,ok
z11200/tile_y896_x2688.npz,z11200,tile_y896_x2688,11200,896,2688,11264,1088,2880,11392,1216,3008,0,2097152,893672,0,0,0,0.0,0.0,,ok
z11200/tile_y896_x896.npz,z11200,tile_y896_x896,11200,896,896,11264,1088,1088,11392,1216,1216,0,2097152,952576,0,0,0,0.0,0.0,,ok
z11368/tile_y0_x1344.npz,z11368,tile_y0_x1344,11368,0,1344,11432,192,1536,11560,320,1664,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y0_x1792.npz,z11368,tile_y0_x1792,11368,0,1792,11432,192,1984,11560,320,2112,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y1344_x0.npz,z11368,tile_y1344_x0,11368,1344,0,11432,1536,192,11560,1664,320,0,2097152,788256,0,0,0,0.0,0.0,,ok
z11368/tile_y1344_x1344.npz,z11368,tile_y1344_x1344,11368,1344,1344,11432,1536,1536,11560,1664,1664,0,2097152,404245,310988,310988,398128,0.769306,0.984868,1.0,ok
z11368/tile_y1344_x1792.npz,z11368,tile_y1344_x1792,11368,1344,1792,11432,1536,1984,11560,1664,2112,0,2097152,190,0,0,0,0.0,0.0,,ok
z11368/tile_y1344_x2240.npz,z11368,tile_y1344_x2240,11368,1344,2240,11432,1536,2432,11560,1664,2560,0,2097152,786432,0,0,0,0.0,0.0,,ok
z11368/tile_y1344_x2688.npz,z11368,tile_y1344_x2688,11368,1344,2688,11432,1536,2880,11560,1664,3008,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y1344_x3136.npz,z11368,tile_y1344_x3136,11368,1344,3136,11432,1536,3328,11560,1664,3456,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y1344_x3584.npz,z11368,tile_y1344_x3584,11368,1344,3584,11432,1536,3776,11560,1664,3797,1,344064,80645,0,0,0,0.0,0.0,,ok
z11368/tile_y1344_x448.npz,z11368,tile_y1344_x448,11368,1344,448,11432,1536,640,11560,1664,768,0,2097152,378893,287408,287408,364422,0.758547,0.961807,1.0,ok
z11368/tile_y1344_x896.npz,z11368,tile_y1344_x896,11368,1344,896,11432,1536,1088,11560,1664,1216,0,2097152,190445,157311,157311,181048,0.826018,0.950658,1.0,ok
z11368/tile_y1792_x0.npz,z11368,tile_y1792_x0,11368,1792,0,11432,1984,192,11560,2112,320,0,2097152,872448,0,0,0,0.0,0.0,,ok
z11368/tile_y1792_x1344.npz,z11368,tile_y1792_x1344,11368,1792,1344,11432,1984,1536,11560,2112,1664,0,2097152,811522,0,0,0,0.0,0.0,,ok
z11368/tile_y1792_x1792.npz,z11368,tile_y1792_x1792,11368,1792,1792,11432,1984,1984,11560,2112,2112,0,2097152,482683,401323,401323,478841,0.831442,0.99204,1.0,ok
z11368/tile_y1792_x2240.npz,z11368,tile_y1792_x2240,11368,1792,2240,11432,1984,2432,11560,2112,2560,0,2097152,12687,3733,3733,5808,0.294238,0.457791,1.0,ok
z11368/tile_y1792_x2688.npz,z11368,tile_y1792_x2688,11368,1792,2688,11432,1984,2880,11560,2112,3008,0,2097152,434137,0,0,0,0.0,0.0,,ok
z11368/tile_y1792_x3136.npz,z11368,tile_y1792_x3136,11368,1792,3136,11432,1984,3328,11560,2112,3456,0,2097152,640189,564999,564999,633568,0.88255,0.989658,1.0,ok
z11368/tile_y1792_x3584.npz,z11368,tile_y1792_x3584,11368,1792,3584,11432,1984,3776,11560,2112,3797,1,344064,143554,0,0,0,0.0,0.0,,ok
z11368/tile_y1792_x448.npz,z11368,tile_y1792_x448,11368,1792,448,11432,1984,640,11560,2112,768,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y1792_x896.npz,z11368,tile_y1792_x896,11368,1792,896,11432,1984,1088,11560,2112,1216,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y2240_x0.npz,z11368,tile_y2240_x0,11368,2240,0,11432,2432,192,11560,2560,320,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y2240_x1344.npz,z11368,tile_y2240_x1344,11368,2240,1344,11432,2432,1536,11560,2560,1664,0,2097152,131729,0,0,0,0.0,0.0,,ok
z11368/tile_y2240_x1792.npz,z11368,tile_y2240_x1792,11368,2240,1792,11432,2432,1984,11560,2560,2112,0,2097152,131176,0,0,0,0.0,0.0,,ok
z11368/tile_y2240_x2240.npz,z11368,tile_y2240_x2240,11368,2240,2240,11432,2432,2432,11560,2560,2560,0,2097152,853418,0,0,0,0.0,0.0,,ok
z11368/tile_y2240_x2688.npz,z11368,tile_y2240_x2688,11368,2240,2688,11432,2432,2880,11560,2560,3008,0,2097152,786432,0,0,0,0.0,0.0,,ok
z11368/tile_y2240_x3136.npz,z11368,tile_y2240_x3136,11368,2240,3136,11432,2432,3328,11560,2560,3456,0,2097152,131122,0,0,0,0.0,0.0,,ok
z11368/tile_y2240_x3584.npz,z11368,tile_y2240_x3584,11368,2240,3584,11432,2432,3776,11560,2560,3797,1,344064,21504,0,0,0,0.0,0.0,,ok
z11368/tile_y2240_x448.npz,z11368,tile_y2240_x448,11368,2240,448,11432,2432,640,11560,2560,768,0,2097152,133346,0,0,0,0.0,0.0,,ok
z11368/tile_y2240_x896.npz,z11368,tile_y2240_x896,11368,2240,896,11432,2432,1088,11560,2560,1216,0,2097152,131520,0,0,0,0.0,0.0,,ok
z11368/tile_y2688_x0.npz,z11368,tile_y2688_x0,11368,2688,0,11432,2880,192,11560,3008,320,0,2097152,131077,0,0,0,0.0,0.0,,ok
z11368/tile_y2688_x1344.npz,z11368,tile_y2688_x1344,11368,2688,1344,11432,2880,1536,11560,3008,1664,0,2097152,134791,0,0,0,0.0,0.0,,ok
z11368/tile_y2688_x1792.npz,z11368,tile_y2688_x1792,11368,2688,1792,11432,2880,1984,11560,3008,2112,0,2097152,132841,0,0,0,0.0,0.0,,ok
z11368/tile_y2688_x2240.npz,z11368,tile_y2688_x2240,11368,2688,2240,11432,2880,2432,11560,3008,2560,0,2097152,133536,0,0,0,0.0,0.0,,ok
z11368/tile_y2688_x2688.npz,z11368,tile_y2688_x2688,11368,2688,2688,11432,2880,2880,11560,3008,3008,0,2097152,671744,0,0,0,0.0,0.0,,ok
z11368/tile_y2688_x3136.npz,z11368,tile_y2688_x3136,11368,2688,3136,11432,2880,3328,11560,3008,3456,0,2097152,786432,0,0,0,0.0,0.0,,ok
z11368/tile_y2688_x448.npz,z11368,tile_y2688_x448,11368,2688,448,11432,2880,640,11560,3008,768,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y2688_x896.npz,z11368,tile_y2688_x896,11368,2688,896,11432,2880,1088,11560,3008,1216,0,2097152,134225,0,0,0,0.0,0.0,,ok
z11368/tile_y3136_x1344.npz,z11368,tile_y3136_x1344,11368,3136,1344,11432,3328,1536,11560,3456,1664,0,2097152,131592,0,0,0,0.0,0.0,,ok
z11368/tile_y3136_x1792.npz,z11368,tile_y3136_x1792,11368,3136,1792,11432,3328,1984,11560,3456,2112,0,2097152,133110,0,0,0,0.0,0.0,,ok
z11368/tile_y3136_x2240.npz,z11368,tile_y3136_x2240,11368,3136,2240,11432,3328,2432,11560,3456,2560,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y3136_x2688.npz,z11368,tile_y3136_x2688,11368,3136,2688,11432,3328,2880,11560,3456,3008,0,2097152,786482,0,0,0,0.0,0.0,,ok
z11368/tile_y3136_x896.npz,z11368,tile_y3136_x896,11368,3136,896,11432,3328,1088,11560,3456,1216,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y3584_x1344.npz,z11368,tile_y3584_x1344,11368,3584,1344,11432,3776,1536,11560,3797,1664,1,344064,21504,0,0,0,0.0,0.0,,ok
z11368/tile_y3584_x1792.npz,z11368,tile_y3584_x1792,11368,3584,1792,11432,3776,1984,11560,3797,2112,1,344064,23765,0,0,0,0.0,0.0,,ok
z11368/tile_y3584_x2240.npz,z11368,tile_y3584_x2240,11368,3584,2240,11432,3776,2432,11560,3797,2560,1,344064,21504,0,0,0,0.0,0.0,,ok
z11368/tile_y448_x1344.npz,z11368,tile_y448_x1344,11368,448,1344,11432,640,1536,11560,768,1664,0,2097152,1302528,0,0,0,0.0,0.0,,ok
z11368/tile_y448_x1792.npz,z11368,tile_y448_x1792,11368,448,1792,11432,640,1984,11560,768,2112,0,2097152,1228800,0,0,0,0.0,0.0,,ok
z11368/tile_y448_x2240.npz,z11368,tile_y448_x2240,11368,448,2240,11432,640,2432,11560,768,2560,0,2097152,671744,0,0,0,0.0,0.0,,ok
z11368/tile_y448_x2688.npz,z11368,tile_y448_x2688,11368,448,2688,11432,640,2880,11560,768,3008,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y448_x896.npz,z11368,tile_y448_x896,11368,448,896,11432,640,1088,11560,768,1216,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y896_x0.npz,z11368,tile_y896_x0,11368,896,0,11432,1088,192,11560,1216,320,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y896_x1344.npz,z11368,tile_y896_x1344,11368,896,1344,11432,1088,1536,11560,1216,1664,0,2097152,1572864,0,0,0,0.0,0.0,,ok
z11368/tile_y896_x1792.npz,z11368,tile_y896_x1792,11368,896,1792,11432,1088,1984,11560,1216,2112,0,2097152,786432,0,0,0,0.0,0.0,,ok
z11368/tile_y896_x2240.npz,z11368,tile_y896_x2240,11368,896,2240,11432,1088,2432,11560,1216,2560,0,2097152,786432,0,0,0,0.0,0.0,,ok
z11368/tile_y896_x2688.npz,z11368,tile_y896_x2688,11368,896,2688,11432,1088,2880,11560,1216,3008,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y896_x3136.npz,z11368,tile_y896_x3136,11368,896,3136,11432,1088,3328,11560,1216,3456,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y896_x448.npz,z11368,tile_y896_x448,11368,896,448,11432,1088,640,11560,1216,768,0,2097152,131072,0,0,0,0.0,0.0,,ok
z11368/tile_y896_x896.npz,z11368,tile_y896_x896,11368,896,896,11432,1088,1088,11560,1216,1216,0,2097152,484584,0,0,0,0.0,0.0,,ok
z1344/tile_y1344_x1344.npz,z1344,tile_y1344_x1344,1344,1344,1344,1408,1536,1536,1536,1664,1664,0,2097152,585282,583068,583068,584976,0.996217,0.999477,1.0,ok
z1344/tile_y1344_x1792.npz,z1344,tile_y1344_x1792,1344,1344,1792,1408,1536,1984,1536,1664,2112,0,2097152,539463,536456,536456,539182,0.994426,0.999479,1.0,ok
z1344/tile_y1344_x2240.npz,z1344,tile_y1344_x2240,1344,1344,2240,1408,1536,2432,1536,1664,2560,0,2097152,594809,593873,593873,594795,0.998426,0.999976,1.0,ok
z1344/tile_y1344_x448.npz,z1344,tile_y1344_x448,1344,1344,448,1408,1536,640,1536,1664,768,0,2097152,467265,466107,466107,466844,0.997522,0.999099,1.0,ok
z1344/tile_y1344_x896.npz,z1344,tile_y1344_x896,1344,1344,896,1408,1536,1088,1536,1664,1216,0,2097152,642745,637736,637736,641200,0.992207,0.997596,1.0,ok
z1344/tile_y1792_x0.npz,z1344,tile_y1792_x0,1344,1792,0,1408,1984,192,1536,2112,320,0,2097152,445767,8825,8825,9595,0.019797,0.021525,1.0,ok
z1344/tile_y1792_x1344.npz,z1344,tile_y1792_x1344,1344,1792,1344,1408,1984,1536,1536,2112,1664,0,2097152,558491,555277,555277,557543,0.994245,0.998303,1.0,ok
z1344/tile_y1792_x1792.npz,z1344,tile_y1792_x1792,1344,1792,1792,1408,1984,1984,1536,2112,2112,0,2097152,582089,578696,578696,580991,0.994171,0.998114,1.0,ok
z1344/tile_y1792_x2240.npz,z1344,tile_y1792_x2240,1344,1792,2240,1408,1984,2432,1536,2112,2560,0,2097152,156355,149695,149695,150739,0.957405,0.964082,1.0,ok
z1344/tile_y1792_x448.npz,z1344,tile_y1792_x448,1344,1792,448,1408,1984,640,1536,2112,768,0,2097152,522265,521629,521629,522211,0.998782,0.999897,1.0,ok
z1344/tile_y1792_x896.npz,z1344,tile_y1792_x896,1344,1792,896,1408,1984,1088,1536,2112,1216,0,2097152,577854,575130,575130,577750,0.995286,0.99982,1.0,ok
z1344/tile_y2240_x0.npz,z1344,tile_y2240_x0,1344,2240,0,1408,2432,192,1536,2560,320,0,2097152,0,0,0,0,,,,ok
z1344/tile_y2240_x1344.npz,z1344,tile_y2240_x1344,1344,2240,1344,1408,2432,1536,1536,2560,1664,0,2097152,335937,330245,330245,333309,0.983056,0.992177,1.0,ok
z1344/tile_y2240_x1792.npz,z1344,tile_y2240_x1792,1344,2240,1792,1408,2432,1984,1536,2560,2112,0,2097152,473824,460041,460041,461520,0.970911,0.974033,1.0,ok
